x,y
0.550751224,0.51213457
0.128915134,0.878720586
0.028337241,0.452108028
0.419140431,0.081806302
0.228863835,0.192622165
0.677160978,0.197003301
0.992858306,0.435515574
0.357692729,0.0976637
0.266612063,0.536199794
0.384626081,0.111269983
0.051179277,0.847348285
0.173567895,0.689509239
0.869938123,0.366437023
0.391402237,0.996836046
0.213479283,0.292065741
0.60568536,0.488728713
0.805810181,0.590815036
0.40031082,0.474866533
0.499365338,0.276668543
0.363292447,0.784363735
0.433877563,0.711335696
0.472421619,0.359966852
0.396458953,0.825689582
0.304600601,0.977201345
0.444605313,0.007936748
0.128610002,0.05119167
0.117752902,0.845141847
0.063324993,0.43042531
0.682685624,0.566105013
0.555151171,0.255893763
0.028152378,0.513915657
0.014417305,0.968732026
0.637659686,0.922622634
0.423592309,0.623706717
0.235240525,0.418751937
0.737261356,0.475514365
0.360386552,0.88018942
0.072508185,0.750100449
0.456043759,0.867924355
0.919522939,0.001790569
0.282391539,0.284376409
0.494086103,0.023972945
0.289831698,0.157127338
0.622619981,0.11082549
0.528906634,0.443014174
0.448646233,0.962369788
0.49073849,0.305813641
0.874738971,0.901168848
0.703076918,0.007125955
0.215344867,0.966072813
0.056507009,0.56746676
0.114437961,0.806891967
0.403153352,0.543427638
0.84818334,0.659529536
0.041698759,0.047326832
0.629013214,0.577950059
0.427133208,0.722868912
0.411895339,0.471510724
0.046405748,0.116704562
0.66109669,0.57720328
0.222529907,0.856286153
0.652229899,0.324124403
0.170985205,0.460446297
0.636033787,0.570788522
0.187192847,0.520160762
0.577962556,0.587820755
0.671051214,0.134134851
0.276355141,0.697197235
0.362401195,0.383255892
0.7845955,0.12846854
0.088898688,0.426353932
0.357963485,0.929273748
0.888882072,0.770499441
0.752092163,0.226287736
0.899137343,0.530854058
0.279573035,0.417477368
0.207089954,0.265085337
0.965901649,0.90906601
0.692746317,0.343731721
0.763242608,0.559150225
0.007570481,0.046559874
0.189999076,0.568008601
0.104124462,0.87342782
0.522511995,0.613179957
0.94237925,0.590259563
0.286542657,0.331321309
0.78096399,0.494954016
0.879863039,0.303761687
0.731353837,0.367715789
0.907892665,0.805282751
0.057353822,0.112008968
0.100602302,0.423736787
0.761474014,0.765159737
0.128772211,0.625592745
0.575426805,0.485789029
0.399598318,0.686914574
0.488160594,0.082611344
0.276409528,0.009120341
0.023399246,0.274984204
0.187492902,0.383780972
0.992274555,0.269022096
0.80223188,0.808303234
0.122293894,0.024663704
0.018472527,0.332582397
0.379970375,0.529581615
0.382490224,0.347643316
0.992495408,0.77928175
0.188475342,0.520726675
0.041065517,0.207534942
0.665961132,0.89747142
0.438705524,0.96819073
0.860071407,0.052235697
0.558633703,0.745740157
0.76658854,0.259672803
0.854444229,0.670077843
0.934078053,0.18040217
0.082840816,0.512319306
0.856285936,0.384024965
0.036647314,0.561821809
0.699239066,0.047543442
0.724281162,0.22101255
0.952306141,0.800527565
0.250018168,0.172684048
0.85026981,0.605938929
0.332452549,0.894916827
0.117289292,0.401644281
0.054725659,0.386360198
0.620086089,0.387366824
0.809062084,0.76237855
0.181392989,0.023913548
0.347979777,0.229675751
0.833309691,0.893609142
0.332295484,0.204476279
0.940204151,0.852462385
0.472110758,0.41107769
0.291523944,0.743879617
0.725708855,0.215919555
0.469752098,0.061346707
0.042105184,0.907523512
0.702512037,0.842506797
0.917860197,0.671419047
0.629978392,0.503963229
0.693372969,0.480184716
0.665465825,0.449647362
0.375298856,0.225880861
0.777638259,0.335954646
0.238621365,0.796659504
0.256803778,0.330046554
0.03739379,0.436905756
0.306964842,0.77488788
0.447488748,0.848358455
0.959736438,0.9058408
0.576699792,0.362883651
0.61924972,0.749035598
0.48838662,0.838547095
0.531743051,0.027836104
0.611824398,0.038002433
0.876549221,0.196417925
0.030748007,0.085902223
0.165020977,0.039622459
0.223281526,0.209266953
0.220590038,0.86885707
0.827442617,0.179677536
0.23249315,0.773560867
0.522845083,0.21645471
0.412505296,0.483398073
0.406767893,0.003569813
0.832565148,0.633339129
0.099891281,0.009893082
0.538628839,0.587558016
0.072232037,0.919452962
0.345659418,0.836097839
0.58372769,0.783387564
0.46908848,0.081286334
0.724644683,0.610967856
0.927641482,0.004360253
0.771100383,0.646045129
0.480410362,0.677730725
0.685457631,0.033796381
0.223295984,0.516832917
0.094952442,0.83855115
0.067558241,0.682457637
0.781111372,0.680588746
0.73225161,0.187745708
0.275907429,0.809431516
0.443958408,0.605596843
0.810393034,0.064049969
0.838503299,0.521918691
0.522870477,0.326732063
0.400004905,0.371933927
0.648154143,0.178956048
0.581267268,0.126959747
0.056702577,0.444817846
0.379567737,0.812737844
0.354961159,0.725592243
0.46916702,0.636221885
0.327465429,0.182803575
0.515131534,0.743869196
0.396943774,0.665734867
0.701020166,0.919489533
0.020305846,0.921803881
0.035865968,0.07590922
0.475180252,0.538319946
0.922740495,0.50846345
0.003374013,0.849352204
0.314133764,0.771929942
0.983197149,0.624140864
0.10621606,0.336274824
0.426495479,0.116165162
0.250694571,0.594192634
0.50596565,0.099435936
0.718994678,0.477347304
0.548673483,0.483691264
0.511457672,0.032897709
0.290206455,0.987968458
0.577491167,0.267282485
0.253505608,0.962648766
0.766791264,0.51578682
0.034258924,0.209745619
0.650579871,0.381888013
0.29262591,0.09092348
0.3368202,0.201891756
0.985963884,0.168521104
0.717727307,0.456441028
0.632984867,0.915256553
0.15480044,0.987117055
0.396036656,0.855943662
0.604751849,0.883126756
0.350208732,0.455907649
0.260076754,0.866368332
0.275024064,0.595934038
0.114879801,0.660559023
0.567361141,0.01373615
0.568328157,0.96319405
0.462251605,0.766350077
0.342941377,0.44066683
0.082239163,0.695283854
0.462282335,0.450486871
0.922973105,0.692108394
0.622826048,0.708684249
0.794620726,0.025855326
0.861836219,0.221307515
0.977180226,0.99853333
0.544003525,0.123638031
0.380727705,0.847164721
0.414403261,0.849337608
0.721472851,0.134793699
0.327170951,0.096420968
0.254581471,0.069022616
0.558236135,0.979735079
0.921592221,0.113176529
0.000827502,0.304480514
0.297907666,0.081901802
0.465392507,0.655705071
0.411590462,0.305360189
0.270909496,0.35203749
0.559569718,0.986394313
0.479105009,0.656864352
0.193895833,0.934724858
0.100500301,0.854055897
0.963003904,0.651979842
0.191628098,0.727731748
0.512795875,0.470580537
0.622957936,0.136463797
0.118428426,0.050122332
0.070561983,0.187607422
0.802988247,0.081362454
0.12944319,0.13709903
0.550002474,0.42256294
0.646012343,0.980863603
0.818525047,0.04583924
0.445385109,0.759334644
0.357927746,0.183110804
0.173279159,0.553638983
0.55773209,0.605719219
0.554861536,0.409987323
0.890396555,0.534496231
0.872560272,0.729452052
0.736922504,0.275327238
0.977076046,0.607824618
0.106183215,0.117534909
0.514162559,0.969629961
0.220423011,0.28557706
0.45907723,0.703866379
0.330408846,0.530896194
0.179142638,0.580802922
0.967824538,0.602606642
0.903860755,0.31481481
0.344289819,0.053062877
0.832170068,0.003209818
0.415899914,0.515580519
0.066111331,0.521618426
0.492954133,0.498004731
0.947436334,0.311835535
0.102763615,0.039580909
0.677983817,0.709616299
0.36773051,0.216335673
0.077697876,0.863446605
0.143560743,0.710145101
0.895589039,0.999423585
0.599972438,0.928123851
0.53318944,0.909430102
0.357193203,0.862620653
0.255746284,0.589755459
0.199103244,0.811537748
0.678163506,0.281342004
0.373053286,0.954014983
0.851660788,0.503458007
0.371513142,0.350738575
0.156580841,0.344818343
0.446952341,0.946247611
0.740150436,0.686062574
0.059475229,0.49088356
0.030151029,0.773407446
0.390486867,0.383736191
0.573699969,0.04047445
0.820098458,0.776663892
0.356535359,0.174539822
0.039611847,0.378676122
0.39169934,0.167100899
0.724848751,0.220874929
0.662114411,0.995990196
0.23664998,0.585744389
0.10486736,0.249688637
0.830874976,0.276157594
0.182770565,0.853098005
0.859126741,0.115059952
0.388151893,0.559606751
0.628819349,0.958649265
0.600248426,0.45978819
0.718074496,0.956580294
0.635148098,0.240327077
0.859150414,0.87673799
0.333145788,0.321439812
0.027202393,0.167354916
0.425403653,0.504168547
0.146789015,0.323384669
0.309695762,0.448368899
0.806869229,0.911004254
0.660147288,0.913959257
0.698229416,0.704435996
0.228489167,0.73108978
0.046327558,0.880310309
0.747192114,0.783551052
0.872821987,0.429003354
0.769114103,0.446249958
0.784676125,0.852022389
0.304144986,0.719359249
0.440799583,0.392973619
0.741047093,0.441564267
0.655637976,0.878014977
0.033401647,0.937224146
0.794346744,0.252454661
0.874118648,0.890865983
0.245965411,0.453577238
0.96014243,0.903232487
0.338795868,0.109071185
0.272120379,0.499787407
0.717143645,0.791772647
0.460630691,0.315284282
0.93342538,0.915291658
0.054187286,0.065007703
0.402118474,0.590083218
0.358611598,0.007540036
0.025763261,0.765521295
0.198368869,0.950887431
0.768607326,0.919590703
0.771760434,0.718007498
0.962028119,0.196283077
0.953132685,0.96568635
0.305384881,0.713780218
0.715465312,0.78733239
0.875535171,0.104598858
0.534576448,0.991020096
0.374530165,0.674739781
0.474064676,0.514519982
0.379695825,0.651481031
0.491500445,0.891433632
0.603027346,0.753121438
0.673475839,0.667504011
0.625126961,0.511781026
0.044975605,0.517812785
0.333070241,0.768474672
0.262345617,0.867033912
0.017849355,0.042267565
0.073991346,0.613425634
0.416745751,0.17363639
0.470939061,0.737697358
0.38194826,0.699511846
0.375491545,0.5583771
0.668305497,0.230268401
0.424756783,0.032403727
0.111388189,0.000993231
0.025156899,0.372734807
0.188305909,0.950421634
0.706678016,0.942113019
0.925234083,0.777240308
0.975258678,0.512477336
0.86230178,0.267546067
0.955764053,0.979034354
0.140408741,0.383559184
0.648751743,0.166392799
0.364708794,0.219605436
0.095569122,0.527394609
0.623343209,0.267065268
0.037927697,0.102594278
0.317224368,0.607961998
0.240469375,0.300422107
0.82799624,0.353931476
0.752605048,0.898217476
0.43435271,0.468133866
0.150658433,0.022199307
0.729959814,0.898686305
0.756132475,0.988176531
0.55555004,0.164216253
0.879540581,0.120010052
0.094882288,0.897512993
0.627264113,0.30007994
0.832854161,0.614742129
0.484539859,0.921569555
0.606623395,0.933429534
0.751822809,0.60974115
0.177404165,0.56609885
0.521112921,0.576513953
0.576819581,0.941322551
0.797973327,0.725423197
0.556265364,0.095071518
0.388709977,0.357523628
0.768254847,0.748832428
0.595878909,0.609305583
0.25449553,0.693422738
0.24787735,0.773386002
0.379914741,0.116813902
0.263850465,0.229667384
0.406898722,0.5392735
0.308742391,0.191041499
0.262413559,0.964060894
0.52364311,0.428428295
0.792574481,0.967770594
0.101058008,0.856292772
0.759371988,0.036568293
0.898316503,0.800325378
0.26623222,0.518469474
0.581153929,0.152637035
0.26828734,0.577453149
0.954248654,0.538178775
0.453374329,0.902146602
0.419641875,0.04046276
0.6870236,0.661657057
0.465972416,0.398100418
0.924213323,0.064306975
0.08105122,0.833312009
0.809974693,0.275880181
0.429951667,0.460272466
0.281895354,0.300510813
0.137508022,0.55489196
0.849102321,0.348861001
0.711073788,0.139958621
0.463101624,0.172432772
0.485779283,0.129808304
0.47558405,0.560287976
0.199426898,0.058976547
0.060472324,0.698972465
0.907923068,0.757312173
0.749701913,0.053199972
0.712751379,0.909733079
0.305208825,0.717773333
0.859830315,0.695854487
0.062449459,0.919332807
0.756802145,0.310685532
0.32213774,0.527697182
0.996359553,0.069299091
0.115271865,0.97172812
0.70006103,0.952494842
0.859669466,0.482592607
0.132116985,0.371650881
0.644017696,0.909648107
0.3555535,0.131382598
0.911530692,0.140759593
0.847747533,0.530603479
0.410859602,0.790214575
0.744622145,0.513157222
0.377289681,0.839195159
0.789812902,0.832870986
0.978702655,0.630468796
0.45274191,0.272092471
0.333044635,0.486578753
0.805803835,0.133094744
0.83537735,0.815084879
0.475417705,0.790753327
0.63393975,0.420135162
0.191945563,0.433592426
0.827316248,0.73170911
0.957816837,0.639916075
0.475472804,0.6469531
0.618810414,0.015342797
0.695287832,0.133910953
0.321685184,0.526308546
0.707041454,0.645304628
0.000196497,0.0979493
0.847942998,0.40983478
0.11858578,0.54680998
0.807259998,0.439656719
0.498853672,0.514333117
0.781898284,0.609350092
0.894603303,0.217985918
0.566669939,0.308769464
0.971560811,0.208172705
0.50551969,0.872928941
0.313459919,0.188511466
0.205836777,0.247835319
0.253373726,0.651888797
0.31667381,0.476041182
0.109777823,0.522517821
0.034670065,0.246216723
0.253775239,0.476874505
0.209704629,0.991863502
0.619025051,0.307861697
0.306507661,0.563452626
0.426608463,0.436812286
0.079519592,0.119918785
0.095688033,0.069687393
0.656383669,0.437460815
0.466935309,0.629248397
0.604447018,0.142398357
0.641914073,0.082572453
0.750250866,0.556314945
0.485406215,0.09498544
0.47238137,0.434990502
0.011673736,0.832040944
0.05199503,0.494648636
0.956714449,0.791231642
0.224260048,0.818205662
0.107690041,0.707954608
0.561213452,0.597346481
0.539172578,0.358713909
0.192993761,0.127032575
0.415421748,0.770597687
0.752318715,0.242544931
0.351040607,0.696930872
0.246652808,0.301101355
0.668508055,0.623606274
0.367444478,0.24670834
0.569280361,0.664983983
0.049857788,0.545452181
0.685653525,0.755145408
0.837087398,0.908820022
0.258137113,0.025647904
0.305947737,0.6693679
0.63606416,0.796483044
0.195910776,0.527547748
0.098157338,0.8007583
0.587486113,0.329847888
0.822690975,0.731758393
0.271813743,0.97735044
0.090803132,0.540127512
0.374539641,0.692362986
0.972344093,0.414344617
0.793060514,0.586651514
0.452870335,0.822440614
0.282036824,0.666144915
0.622125381,0.679856315
0.729247709,0.291810435
0.066279702,0.968946906
0.016067426,0.231014073
0.923733839,0.555622319
0.177056064,0.800756377
0.344443963,0.063457943
0.27160003,0.840857755
0.02183143,0.425412812
0.188613695,0.576611815
0.921215291,0.464115241
0.490843072,0.766313115
0.616623268,0.511547985
0.016467917,0.484086918
0.590752681,0.178883915
0.029800951,0.247837976
0.875651248,0.753495154
0.457869589,0.402136982
0.388720964,0.383083354
0.195935559,0.100848985
0.802617006,0.292341356
0.190196074,0.035505779
0.836223009,0.518027189
0.827431213,0.515148149
0.83545069,0.43924606
0.803988744,0.52759752
0.500150494,0.363766838
0.089472363,0.958878096
0.196419128,0.183861203
0.349799295,0.731309574
0.276410305,0.320267705
0.932224897,0.872032049
0.422980501,0.315971646
0.919893516,0.946734309
0.906069031,0.628738916
0.840150961,0.062774135
0.350594562,0.64399795
0.909779445,0.764318565
0.350398594,0.936357431
0.050307824,0.746755681
0.202284071,0.895122106
0.921694531,0.654027565
0.634452499,0.462877468
0.750891849,0.062879828
0.279851053,0.125878169
0.324143576,0.694621157
0.338701293,0.826879873
0.51729826,0.392455933
0.7037759,0.27823855
0.503915369,0.73318346
0.248754753,0.95938877
0.077841286,0.039994032
0.761883359,0.717687724
0.696513639,0.597672459
0.387590045,0.556658842
0.070250582,0.513945051
0.716611231,0.775029153
0.141989199,0.259855182
0.715871703,0.02618603
0.647055075,0.51424193
0.032817416,0.727339152
0.427283166,0.160746696
0.539131489,0.51624744
0.970751291,0.4229432
0.352021035,0.68992016
0.687129938,0.158041724
0.081081138,0.08274982
0.036781143,0.833998467
0.54535869,0.940808805
0.853372821,0.518598535
0.963451048,0.936614324
0.257137646,0.045640315
0.754950135,0.767226544
0.921514522,0.487377591
0.050649472,0.943795651
0.093576524,0.472277915
0.854475596,0.606101176
0.883553434,0.747296316
0.657849805,0.087739341
0.387612861,0.475705687
0.171063619,0.593227574
0.748309419,0.59738208
0.606184452,0.4296568
0.516759804,0.702668279
0.046213282,0.2734323
0.478839371,0.724695134
0.064931967,0.710173502
0.859281507,0.829953949
0.098956456,0.823971016
0.67114335,0.871390549
0.869600026,0.425669455
0.831848053,0.876572872
0.780916205,0.086286333
0.556456116,0.227574082
0.194562033,0.547325028
0.942713919,0.580853733
0.381591122,0.737351449
0.258762372,0.259195786
0.685595589,0.027477825
0.756952734,0.957949054
0.511708593,0.049152679
0.126073862,0.748900468
0.917657017,0.659437882
0.866706797,0.520913128
0.934909227,0.496585184
0.93238509,0.823591728
0.913781784,0.366382469
0.014842587,0.689164811
0.83913428,0.855343431
0.737935362,0.483363759
0.951139979,0.668058737
0.210455719,0.862791329
0.61798547,0.992028085
0.129885371,0.966497848
0.673847104,0.639211008
0.633664135,0.497566392
0.57788105,0.226507666
0.783903579,0.938418421
0.467256746,0.200227619
0.566732771,0.212911646
0.017026913,0.300395297
0.209602116,0.47754018
0.273915476,0.768852409
0.000416675,0.757007704
0.278532221,0.548944609
0.048400165,0.017637095
0.176243881,0.792810991
0.504251512,0.455773251
0.553462639,0.510639649
0.142182631,0.363824277
0.274056981,0.396074914
0.907317711,0.741369908
0.53729583,0.560141775
0.925198859,0.112845578
0.041305713,0.880719085
0.333394212,0.841600613
0.487761076,0.562244613
0.528022817,0.496697794
0.04908335,0.864184068
0.008097913,0.687754111
0.142871877,0.32361439
0.142559788,0.096661596
0.91037571,0.489599235
0.874424388,0.809476606
0.900921164,0.125953996
0.637478105,0.781229044
0.135445552,0.694993295
0.882824716,0.589951188
0.951446023,0.435566878
0.153357826,0.403927336
0.511276818,0.744372685
0.587530446,0.08336221
0.581127534,0.792367522
0.662198923,0.767696152
0.259767218,0.12607647
0.608208476,0.367431902
0.924539708,0.272128181
0.947599918,0.197897114
0.559622993,0.57109519
0.038905346,0.174349704
0.041921339,0.995857281
0.416895779,0.886174789
0.561936949,0.488119711
0.776059293,0.509888945
0.862405871,0.5608263
0.067163141,0.346367652
0.954288656,0.360930777
0.97430273,0.497717335
0.952888375,0.237892598
0.530995443,0.277355819
0.985758046,0.473737253
0.865462746,0.647625009
0.94538774,0.408279554
0.779478035,0.123231664
0.287586628,0.380398794
0.886677704,0.420864698
0.739918578,0.016061101
0.804019231,0.547961176
0.355614799,0.198734956
0.366782613,0.88392392
0.349620998,0.988536306
0.486127944,0.897142432
0.693384181,0.77378052
0.901175306,0.403371788
0.622525978,0.003593124
0.268107026,0.580905641
0.969437573,0.432563224
0.982673046,0.419001185
0.984072961,0.306000633
0.554929995,0.139209342
0.50120363,0.509162355
0.02601511,0.355578187
0.312271462,0.745193394
0.429925908,0.090728928
0.21520862,0.897841275
0.527820212,0.197127363
0.106212795,0.839782065
0.270644326,0.227289059
0.284562036,0.591137297
0.331331824,0.707856146
0.667986043,0.168319965
0.450891802,0.73758248
0.615888853,0.615321822
0.529513009,0.34698361
0.739382957,0.183511181
0.192278518,0.213874482
0.617298761,0.0273658
0.700438915,0.752256783
0.439005214,0.348849517
0.723307422,0.242508229
0.922534809,0.169437243
0.331523743,0.322426954
0.986483781,0.337641623
0.610383427,0.240170658
0.844772979,0.471074227
0.057402218,0.112287319
0.183916003,0.218004033
0.423360042,0.924489762
0.039516259,0.475917569
0.262243242,0.575511902
0.764210093,0.78405306
0.7237433,0.553399622
0.768379412,0.479726631
0.216218156,0.398741804
0.938091171,0.532691791
0.985335112,0.157494518
0.156934989,0.480193127
0.555260056,0.250591288
0.13025791,0.037406427
0.666599573,0.978922261
0.217420997,0.309544992
0.183720606,0.210003071
0.330345255,0.281344006
0.919027608,0.702861598
0.830319133,0.97101592
0.66317271,0.845923555
0.568594738,0.71127395
0.372905123,0.861275955
0.391502985,0.250195179
0.865097072,0.219812415
0.592409088,0.862719809
0.028911179,0.316682198
0.857928119,0.837675753
0.1359594,0.959113417
0.163138553,0.230449197
0.855553195,0.662846369
0.970540586,0.038766904
0.955866108,0.988532553
0.023937887,0.293385413
0.6334802,0.446284056
0.476961412,0.085386367
0.699448314,0.074334835
0.868453659,0.809478678
0.422543982,0.395442313
0.602364125,0.38545066
0.500338237,0.627968556
0.024294852,0.455553686
0.647424688,0.65829114
0.526685095,0.82122551
0.263322478,0.414026043
0.195308427,0.585012552
0.007208355,0.097691598
0.423388634,0.915346661
0.510319324,0.03147031
0.092735326,0.771334216
0.802458903,0.536251804
0.668628032,0.168593996
0.291871412,0.554988207
0.615388882,0.122266139
0.485197828,0.914566182
0.360583505,0.512125309
0.194009216,0.711345481
0.033065533,0.351161001
0.09774795,0.148021951
0.241441445,0.506492902
0.711294093,0.171622047
0.880957609,0.091624878
0.013082488,0.538436366
0.567336563,0.827697603
0.656000471,0.25893141
0.679799335,0.82028642
0.608070588,0.695886074
0.619591092,0.403524029
0.475142817,0.183186895
0.725200314,0.086726155
0.334469293,0.174608763
0.733494295,0.650767819
0.143770349,0.675901955
0.17962489,0.669579026
0.213332491,0.380611226
0.236490343,0.989896114
0.599801394,0.750220932
0.227152178,0.882275035
0.499505689,0.404699039
0.505767893,0.648990688
0.962366785,0.5189758
0.527129447,0.865926555
0.291756413,0.810321647
0.805684322,0.160426927
0.863452705,0.167027524
0.119423047,0.564032527
0.859392347,0.874193856
0.820813245,0.233466174
0.482163807,0.615733939
0.027387853,0.83458023
0.114835862,0.561874875
0.714405858,0.066580324
0.524745999,0.878292864
0.841589647,0.651963096
0.600840942,0.686566047
0.282245417,0.828141762
0.134447364,0.585805545
0.378825282,0.092813694
0.837951864,0.596866073
0.981241145,0.087355809
0.172747881,0.912842599
0.568611152,0.262870348
0.755978795,0.317819714
0.049890151,0.985816737
0.678164447,0.472814131
0.971888328,0.526381068
0.980056878,0.560771965
0.342146516,0.51891741
0.689173821,0.878122675
0.408420447,0.536647295
0.265342274,0.22338689
0.106273413,0.178133311
0.447757247,0.628287956
0.021916089,0.246548018
0.17030855,0.455824881
0.168663455,0.256977183
0.268573761,0.425406996
0.399353144,0.748245567
0.657258612,0.289426399
0.457606209,0.564912947
0.109602887,0.947268315
0.95494287,0.6242182
0.169171668,0.147896141
0.524169362,0.604598995
0.54067646,0.094091187
0.737421262,0.657879058
0.969167631,0.914220486
0.63812043,0.624210934
0.963127233,0.135845555
0.016243181,0.115969687
0.356631951,0.554169308
0.584553043,0.500458649
0.779431052,0.485408843
0.432391345,0.490957577
0.438407421,0.183563426
0.275808172,0.170291005
0.413715718,0.991653278
0.583063721,0.000604496
0.978165025,0.378069711
0.449996098,0.085668028
0.695763481,0.632102251
0.952099551,0.804230285
0.261931874,0.387978753
0.710944613,0.123973881
0.932837094,0.17951673
0.769361036,0.22419905
0.858166562,0.576245869
0.754161992,0.585940722
0.501649422,0.344125529
0.669354772,0.301512288
0.297099134,0.641222724
0.413438377,0.88165371
0.008148002,0.955762466
0.05088652,0.654900531
0.384683299,0.38308386
0.159739345,0.892270744
0.407382202,0.772728442
0.351208155,0.359720918
0.444658731,0.119787812
0.964777242,0.850519041
0.262840728,0.643500532
0.295171088,0.562601388
0.676231782,0.792794018
0.654792095,0.374740423
0.305615286,0.706137501
0.537714461,0.926882894
0.036276979,0.612452028
0.284732381,0.586656825
0.608568493,0.741909055
0.254608873,0.104249112
0.022272155,0.789758686
0.605243269,0.792306321
0.292638517,0.398277717
0.544225185,0.301733065
0.433766132,0.159397715
0.895846467,0.012159503
0.966446331,0.602233921
0.017907767,0.560797843
0.503503459,0.42986772
0.931342753,0.337471811
0.10125378,0.552607565
0.146142825,0.839695969
0.523304717,0.050742339
0.319246301,0.451138001
0.566400574,0.633363116
0.897670372,0.74305033
0.389801769,0.255291911
0.952745032,0.409560966
0.101728529,0.97891692
0.016634063,0.584365421
0.82060207,0.89863618
0.719241457,0.370481683
0.161866907,0.55706714
0.661265834,0.657981628
0.089103981,0.629681582
0.645024037,0.319013558
0.370609416,0.427718322
0.765034935,0.615904419
0.995072976,0.596049373
0.697442671,0.009032846
0.862969496,0.441339223
0.012295852,0.108723381
0.362938074,0.13500744
0.792125029,0.214595247
0.417612387,0.371710082
0.525510784,0.739576595
0.354732256,0.927039885
0.210745378,0.728540059
0.119391647,0.775756622
0.411583275,0.268797317
0.712628843,0.285303713
0.685906218,0.89683433
0.539117221,0.380953873
0.391651286,0.268554414
0.696066829,0.830767147
0.548334761,0.212153688
0.105589244,0.60866262
0.570014635,0.316678629
0.674941688,0.292938955
0.697634255,0.265334476
0.162209808,0.505603878
0.013105661,0.5670255
0.587320223,0.238892503
0.954063343,0.373572579
0.947012653,0.642908085
0.520303723,0.522539885
0.081076553,0.737056918
0.800839687,0.392664149
0.349376349,0.815840111
0.498401071,0.570453761
0.060303748,0.177709794
0.995699242,0.336093208
0.772289076,0.561338459
0.551204901,0.070372531
0.924780669,0.765891196
0.254480421,0.451728694
0.093806994,0.898871332
0.398550273,0.776960714
0.479771301,0.40736097
0.696836169,0.37937449
0.11955422,0.059041416
0.461480753,0.280407429
0.770728046,0.309572571
0.924687427,0.444532034
0.26939547,0.134240306
0.318262956,0.057574558
0.136096686,0.988809701
0.171864337,0.95781423
0.167581108,0.270655706
0.03898557,0.384214582
0.229534256,0.231656291
0.516869266,0.949829967
0.50439532,0.690320331
0.972289413,0.910556779
0.772513957,0.238546112
0.161953002,0.679284475
0.43066068,0.484704626
0.213332644,0.287168144
0.452139562,0.218737075
0.9295696,0.112204416
0.141440038,0.859064706
0.044014955,0.549298134
0.171424195,0.261396508
0.999365865,0.569688851
0.964632296,0.510196255
0.232023779,0.425086473
0.633959045,0.247792865
0.9715096,0.763106136
0.417330319,0.215652277
0.86183514,0.985067732
0.593508395,0.229410596
0.263298221,0.92583286
0.152670268,0.053154944
0.282375514,0.2662329
0.530290373,0.739937947
0.576966091,0.646265845
0.898152075,0.330923002
0.514470039,0.691875146
0.04638822,0.997011534
0.476043876,0.25038548
0.39009742,0.7433479
0.030825935,0.070955426
0.667703703,0.653649866
0.824744156,0.715546944
0.432540376,0.445391058
0.283957234,0.855223755
0.775281827,0.040485503
0.120237051,0.179577044
0.845053474,0.87443898
0.232143932,0.326253558
0.018980771,0.929652986
0.449621554,0.905031952
0.007093819,0.713495079
0.742887152,0.134570997
0.797672949,0.493727106
0.5621611,0.520659174
0.26517555,0.138582406
0.575489395,0.617922946
0.381973579,0.625536311
0.219857047,0.833740279
0.838893309,0.150435062
0.935644884,0.785130351
0.485505293,0.110950349
0.452803327,0.826782183
0.814022393,0.795884586
0.761180094,0.384461422
0.730092983,0.197652152
0.006393303,0.563397557
0.229843243,0.005756448
0.988905177,0.775174176
0.251552816,0.731476756
0.941927931,0.441814396
0.258107678,0.289359155
0.078660881,0.900845681
0.151067978,0.294367634
0.667474744,0.97980235
0.93499078,0.184625331
0.187914594,0.219917038
0.482064974,0.203536548
0.714771673,0.969327114
0.154060455,0.181962822
0.506363954,0.907011541
0.406117161,0.814730843
0.131616785,0.645406835
0.139544324,0.578905276
0.269042616,0.321631031
0.116420152,0.875805485
0.446906085,0.27717266
0.61003092,0.736025983
0.109940743,0.595993277
0.356750894,0.72560538
0.938895796,0.415159409
0.613286489,0.171643678
0.937644244,0.319136581
0.583522874,0.573988389
0.714931316,0.8918641
0.629934867,0.82525143
0.20510679,0.377806825
0.29689465,0.136067959
0.36346574,0.938129992
0.340666165,0.679441145
0.131901163,0.726682654
0.0212889,0.710892988
0.097788354,0.882141954
0.280054457,0.612241435
0.201773537,0.781747299
0.028485911,0.097583929
0.524905998,0.535688354
0.214634069,0.770039122
0.343813429,0.984345582
0.574165544,0.922652538
0.387421163,0.378250714
0.688909296,0.046649861
0.765367358,0.130913319
0.078045867,0.45823457
0.289685414,0.514733358
0.036184601,0.19193914
0.029810362,0.45911891
0.971292284,0.862546699
0.955262616,0.995048439
0.562800857,0.626954816
0.3348446,0.029627009
0.762776281,0.113861341
0.802310242,0.813989963
0.336114453,0.386674617
0.58334597,0.725275045
0.411335963,0.802159199
0.808104608,0.98678651
0.45083696,0.669226421
0.944721658,0.370417547
0.895742449,0.179140434
0.585271367,0.853625648
0.705808929,0.847642987
0.916654741,0.699276086
0.253127113,0.327157928
0.056855129,0.335384974
0.191719332,0.569372702
0.050616919,0.657632845
0.618362121,0.521015496
0.754409713,0.168493378
0.782515052,0.942529283
0.301881442,0.554508793
0.388657154,0.153823236
0.542346581,0.780105699
0.255790846,0.363052027
0.364566906,0.400883705
0.365359261,0.652926991
0.093014221,0.961006364
0.554139588,0.450532057
0.989243737,0.069799736
